,id,slug,octane_id,date,number,games,event_id,stage_id,format_type,format_length,blue_games,blue_winner,blue_team_id,blue_core_shots,blue_core_goals,blue_core_saves,blue_core_assists,blue_core_score,blue_core_shootingPercentage,orange_score,orange_team_id,orange_core_shots,orange_core_goals,orange_core_saves,orange_core_assists,orange_core_score,orange_core_shootingPercentage,blue_boost_bpm,blue_boost_bcpm,blue_boost_avgAmount,blue_boost_amountCollected,blue_boost_amountStolen,blue_boost_amountCollectedBig,blue_boost_amountStolenBig,blue_boost_amountCollectedSmall,blue_boost_amountStolenSmall,blue_boost_countCollectedBig,blue_boost_countStolenBig,blue_boost_countCollectedSmall,blue_boost_countStolenSmall,blue_boost_amountOverfill,blue_boost_amountOverfillStolen,blue_boost_amountUsedWhileSupersonic,blue_boost_timeZeroBoost,blue_boost_timeFullBoost,blue_boost_timeBoost0To25,blue_boost_timeBoost25To50,blue_boost_timeBoost50To75,blue_boost_timeBoost75To100,blue_movement_totalDistance,blue_movement_timeSupersonicSpeed,blue_movement_timeBoostSpeed,blue_movement_timeSlowSpeed,blue_movement_timeGround,blue_movement_timeLowAir,blue_movement_timeHighAir,blue_movement_timePowerslide,blue_movement_countPowerslide,blue_positioning_timeDefensiveThird,blue_positioning_timeNeutralThird,blue_positioning_timeOffensiveThird,blue_positioning_timeDefensiveHalf,blue_positioning_timeOffensiveHalf,blue_positioning_timeBehindBall,blue_positioning_timeInfrontBall,blue_demo_inflicted,blue_demo_taken,orange_winner,orange_boost_bpm,orange_boost_bcpm,orange_boost_avgAmount,orange_boost_amountCollected,orange_boost_amountStolen,orange_boost_amountCollectedBig,orange_boost_amountStolenBig,orange_boost_amountCollectedSmall,orange_boost_amountStolenSmall,orange_boost_countCollectedBig,orange_boost_countStolenBig,orange_boost_countCollectedSmall,orange_boost_countStolenSmall,orange_boost_amountOverfill,orange_boost_amountOverfillStolen,orange_boost_amountUsedWhileSupersonic,orange_boost_timeZeroBoost,orange_boost_timeFullBoost,orange_boost_timeBoost0To25,orange_boost_timeBoost25To50,orange_boost_timeBoost50To75,orange_boost_timeBoost75To100,orange_movement_totalDistance,orange_movement_timeSupersonicSpeed,orange_movement_timeBoostSpeed,orange_movement_timeSlowSpeed,orange_movement_timeGround,orange_movement_timeLowAir,orange_movement_timeHighAir,orange_movement_timePowerslide,orange_movement_countPowerslide,orange_positioning_timeDefensiveThird,orange_positioning_timeNeutralThird,orange_positioning_timeOffensiveThird,orange_positioning_timeDefensiveHalf,orange_positioning_timeOffensiveHalf,orange_positioning_timeBehindBall,orange_positioning_timeInfrontBall,orange_demo_inflicted,orange_demo_taken,reverseSweepAttempt,reverseSweep
40,6043145f91504896348eae4e,ae4e-excel-esports-vs-epsilon-esports,0180101,2017-10-07T00:00:00Z,1,"[{'_id': '6043146891504896348eb3db', 'blue': 4, 'orange': 1, 'duration': 300, 'ballchasing': '75be4fd5-0dd5-4456-a05a-3fafa9004990'}, {'_id': '6043146891504896348eb3f1', 'blue': 2, 'orange': 6, 'duration': 300, 'ballchasing': '89ca84ea-9793-4760-86b0-cf09b901b555'}, {'_id': '6043146891504896348eb413', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': '59e3cb62-0cbc-4ec8-a72c-914f931488f2'}, {'_id': '6043146891504896348eb417', 'blue': 5, 'orange': 1, 'duration': 300, 'ballchasing': '39a9aaab-cdfb-411e-b277-4d2548b0b2a0'}]",5f35882d53fbbb5894b43064,0,best,5,3.0,True,6020bc70f1e4807cc70023a6,36,14,20,10,3385,38.88888888888889,1.0,6020bc70f1e4807cc70023e5,38,10,18,9,3310,26.31578947368421,4878.0,5089.0831499999995,590.3199999999999,29069.0,5222.0,21279.0,3169.0,7790.0,2053.0,251.0,38.0,693.0,178.0,3828.0,638.0,3383.0,490.44,310.86,1436.21,1003.5899999999999,823.51,964.8299999999999,6155020.0,536.85,1832.14,1967.3899999999999,2387.04,1734.77,214.57,105.32,964.0,2166.78,1316.29,853.28,2872.02,1463.93,3114.0299999999997,1222.35,8.0,6.0,,4845.0,5075.09873,585.31,28976.0,6216.0,21894.0,4154.0,7082.0,2062.0,257.0,49.0,634.0,178.0,3816.0,740.0,3730.0,453.74,407.61,1506.8799999999999,948.9200000000001,784.37,985.0899999999999,6184558.0,615.38,1746.33,1971.1799999999998,2543.84,1613.4,175.65,135.44,1101.0,2092.5600000000004,1350.23,890.0600000000001,2809.7,1522.0100000000002,3081.8799999999997,1250.99,6.0,8.0,,
41,6043145f91504896348eae08,ae08-shootem-vs-quality-gaming,1110202,2018-07-07T22:00:00Z,2,"[{'_id': '6043146891504896348eb3dd', 'blue': 4, 'orange': 0, 'duration': 300}, {'_id': '6043146891504896348eb3f2', 'blue': 2, 'orange': 4, 'duration': 300}, {'_id': '6043146891504896348eb414', 'blue': 0, 'orange': 3, 'duration': 300}, {'_id': '6043146891504896348eb418', 'blue': 5, 'orange': 1, 'duration': 300}, {'_id': '6043146891504896348eb444', 'blue': 3, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b43083,1,best,7,4.0,True,6020bda0f1e4807cc700e08e,34,14,15,9,3475,41.17647058823529,2.0,6020c05ff1e4807cc701d104,31,8,14,7,2965,25.806451612903224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,6043145f91504896348eae51,ae51-g2-esports-vs-mock-it-esports,0200202,2017-12-03T15:00:00Z,2,"[{'_id': '6043146891504896348eb3f3', 'blue': 2, 'orange': 0, 'duration': 300}, {'_id': '6043146891504896348eb416', 'blue': 2, 'orange': 4, 'duration': 300}, {'_id': '6043146891504896348eb42b', 'blue': 3, 'orange': 2, 'duration': 300}, {'_id': '6043146891504896348eb445', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146891504896348eb464', 'blue': 1, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b4306c,1,best,7,4.0,True,6020bc70f1e4807cc70023a5,29,10,24,9,3630,34.48275862068966,1.0,6020bc70f1e4807cc7002415,39,7,19,5,3435,17.94871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,6043145f91504896348eae31,ae31-reason-gaming-vs-method,0180202,2017-12-02T06:00:00Z,2,"[{'_id': '6043146991504896348eb484', 'blue': 3, 'orange': 0, 'duration': 300}, {'_id': '6043146991504896348eb486', 'blue': 4, 'orange': 2, 'duration': 300}, {'_id': '6043146991504896348eb488', 'blue': 4, 'orange': 1, 'duration': 300}, {'_id': '6043146991504896348eb48a', 'blue': 3, 'orange': 2, 'duration': 300}]",5f35882d53fbbb5894b43064,1,best,7,4.0,True,6020bc70f1e4807cc7002414,32,14,17,6,3410,43.75,,6020bc70f1e4807cc7002430,27,5,16,3,2335,18.51851851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,6043145f91504896348eae65,ae65-magnifico-vs-ascending-legends,1140102,2020-05-23T13:00:00Z,2,"[{'_id': '6043146991504896348eb483', 'blue': 3, 'orange': 2, 'duration': 300}, {'_id': '6043146991504896348eb485', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146991504896348eb487', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146991504896348eb489', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146991504896348eb48c', 'blue': 4, 'orange': 2, 'duration': 300}]",5f35882d53fbbb5894b4313d,0,best,5,3.0,True,6020bd92f1e4807cc700d942,32,11,23,8,5594,34.375,2.0,6020bd99f1e4807cc700dd10,35,9,15,9,4701,25.71428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
45,6043145f91504896348eae17,ae17-denial-esports-vs-take-3,0120102,2017-06-25T00:00:00Z,2,"[{'_id': '6043146991504896348eb48b', 'blue': 4, 'orange': 0, 'duration': 300, 'ballchasing': '9ea9e0ba-5ab1-4c13-a336-2d5544c64f96'}, {'_id': '6043146991504896348eb4c3', 'blue': 0, 'orange': 3, 'duration': 300, 'ballchasing': '784e9eca-5a53-4630-91d3-11d799fa0840'}, {'_id': '6043146991504896348eb4c4', 'blue': 3, 'orange': 4, 'duration': 300, 'ballchasing': 'e1d3a92d-7c37-4561-82f2-1afa46c15259'}, {'_id': '6043146991504896348eb4c5', 'blue': 6, 'orange': 3, 'duration': 300, 'ballchasing': '1b832f02-e524-46c9-87a5-df0db5ce45b6'}, {'_id': '6043146991504896348eb4c8', 'blue': 3, 'orange': 4, 'duration': 300, 'ballchasing': '957778d2-7ad8-4e8d-8d75-bc99407a496e'}]",5f35882d53fbbb5894b4304e,0,best,5,2.0,,6020bc70f1e4807cc700240e,42,16,13,12,3700,38.095238095238095,3.0,6020bc70f1e4807cc700242f,32,14,20,11,3540,43.75,5471.0,5844.50802,731.1800000000001,33528.0,7328.0,23024.0,4333.0,10504.0,2995.0,276.0,50.0,894.0,260.0,4406.0,723.0,3841.0,506.8,418.98,1640.5,1433.72,1032.6,1152.99,7543898.0,614.9,2159.49,2648.8900000000003,3246.65,1919.6399999999999,257.04,146.82,1359.0,2598.7000000000003,1766.7999999999997,1057.8200000000002,3579.33,1843.2999999999997,3903.96,1519.34,4.0,8.0,True,6010.0,6253.41848,730.78,35892.0,7881.0,27167.0,5262.0,8725.0,2619.0,314.0,58.0,766.0,233.0,4275.0,468.0,5224.0,763.21,433.03999999999996,1964.1499999999996,1191.04,828.6700000000001,1295.5900000000001,7756708.0,687.77,2307.2799999999997,2438.3399999999997,3321.7799999999997,1858.2000000000003,253.39000000000001,115.61,1001.0,2643.49,1712.5500000000002,1077.35,3546.46,1886.3,3868.75,1564.63,8.0,4.0,,
46,6043145f91504896348eae14,ae14-g2-esports-vs-flipsid3-tactics,0070302,2017-07-23T00:00:00Z,2,"[{'_id': '6043146991504896348eb4ca', 'blue': 1, 'orange': 2, 'duration': 455}, {'_id': '6043146991504896348eb4eb', 'blue': 4, 'orange': 3, 'duration': 307}, {'_id': '6043146991504896348eb4ef', 'blue': 1, 'orange': 0, 'duration': 300}, {'_id': '6043146a91504896348eb4f3', 'blue': 1, 'orange': 2, 'duration': 300}, {'_id': '6043146a91504896348eb4f7', 'blue': 3, 'orange': 0, 'duration': 300}]",5f35882d53fbbb5894b43053,2,best,5,3.0,True,6020bc70f1e4807cc70023a5,47,10,21,7,3800,21.27659574468085,2.0,6020bc70f1e4807cc70023c7,38,7,34,6,3990,18.421052631578945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,6043145f91504896348eae55,ae55-renegades-vs-fibeon-esports,0390102,2017-10-28T00:00:00Z,2,"[{'_id': '6043146991504896348eb4c6', 'blue': 0, 'orange': 5, 'duration': 300, 'ballchasing': '5a142719-c02f-4f41-8625-25341a6f4c17'}, {'_id': '6043146991504896348eb4cb', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': 'de2cb6b4-5a40-4aae-84b1-5db309879adc'}, {'_id': '6043146991504896348eb4ec', 'blue': 1, 'orange': 2, 'duration': 300, 'ballchasing': '584d7b14-d482-4cba-b411-5972e29019a6'}, {'_id': '6043146991504896348eb4f0', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': 'd2f0855f-92ed-4835-9098-27549c4e572f'}, {'_id': '6043146a91504896348eb4f4', 'blue': 3, 'orange': 1, 'duration': 300, 'ballchasing': 'b006e7a8-6856-4e0a-9d2f-a54999595677'}, {'_id': '6043146a91504896348eb4f9', 'blue': 3, 'orange': 2, 'duration': 578, 'ballchasing': '03d4b279-a91b-4791-b413-a8e7f108728a'}]",5f35882d53fbbb5894b43076,0,best,7,4.0,True,6020bc70f1e4807cc70023fb,48,12,29,8,4580,25.0,2.0,6020bc70f1e4807cc70023ed,57,13,33,10,5205,22.807017543859647,7876.0,8183.040080000001,882.2399999999999,51554.0,11473.0,36764.0,7093.0,14790.0,4380.0,430.0,84.0,1281.0,372.0,6257.0,1280.0,8401.0,905.38,585.9200000000001,2670.67,1678.61,1160.8200000000002,1474.66,10630022.0,1148.48,2963.78,2963.96,4216.9400000000005,2556.0299999999997,303.25,145.73000000000002,1132.0,3355.62,2201.21,1519.4,4513.45,2562.29,5141.38,1934.81,11.0,5.0,,6936.0,7013.091409999999,884.45,44187.0,9759.0,29971.0,5297.0,14216.0,4462.0,357.0,65.0,1220.0,349.0,5824.0,1199.0,4211.0,804.4200000000001,560.79,2427.31,1632.67,1320.4399999999998,1527.48,10045713.0,825.3499999999999,2846.78,3385.62,3957.9400000000005,2762.61,337.18000000000006,190.51,1553.0,3439.83,2307.36,1310.5700000000002,4703.18,2353.48,5141.49,1916.2400000000002,5.0,11.0,,
48,6043145f91504896348eae58,ae58-ground-zero-gaming-vs-order,1120202,2018-07-08T01:30:00Z,2,"[{'_id': '6043146991504896348eb4c7', 'blue': 1, 'orange': 3, 'duration': 300}, {'_id': '6043146991504896348eb4cc', 'blue': 0, 'orange': 3, 'duration': 300}, {'_id': '6043146991504896348eb4ee', 'blue': 2, 'orange': 1, 'duration': 387}, {'_id': '6043146a91504896348eb4f2', 'blue': 2, 'orange': 1, 'duration': 300}, {'_id': '6043146a91504896348eb4f6', 'blue': 2, 'orange': 3, 'duration': 491}, {'_id': '6043146a91504896348eb4fa', 'blue': 2, 'orange': 3, 'duration': 300}]",5f35882d53fbbb5894b43084,1,best,7,2.0,,6020bc8ef1e4807cc700391a,51,9,33,7,4595,17.647058823529413,4.0,6020c068f1e4807cc701d2eb,53,14,33,10,5530,26.41509433962264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,6043145f91504896348eae50,ae50-g2-esports-vs-denial-esports,0030202,2017-05-06T00:00:00Z,2,"[{'_id': '6043146991504896348eb4c9', 'blue': 2, 'orange': 4, 'duration': 300, 'ballchasing': '67f04f9b-e6a8-4cec-bea0-4bab9cc00a6b'}, {'_id': '6043146991504896348eb4ed', 'blue': 1, 'orange': 4, 'duration': 300, 'ballchasing': '9de8cfbb-90be-4746-8878-c0cfcebc6f9c'}, {'_id': '6043146991504896348eb4f1', 'blue': 4, 'orange': 1, 'duration': 300, 'ballchasing': '7463d81d-6e0c-4979-b883-8b11cb97dfd8'}, {'_id': '6043146a91504896348eb4f5', 'blue': 2, 'orange': 0, 'duration': 300, 'ballchasing': 'd497ff99-0c9c-4575-b3e8-3675ab2e505f'}, {'_id': '6043146a91504896348eb4f8', 'blue': 3, 'orange': 4, 'duration': 324, 'ballchasing': '9f6c59b4-e32b-46ec-b895-39f626c09487'}, {'_id': '6043146a91504896348eb53d', 'blue': 4, 'orange': 0, 'duration': 300, 'ballchasing': 'c1e668b9-6787-45d7-95ac-04e45b38f4ce'}, {'_id': '6043146a91504896348eb563', 'blue': 0, 'orange': 3, 'duration': 300, 'ballchasing': '24d74f33-7a6c-4f3d-9934-68e74b13e032'}]",5f35882d53fbbb5894b43046,2,best,7,3.0,,6020bc70f1e4807cc70023a5,48,16,33,9,5270,33.33333333333333,4.0,6020bc70f1e4807cc700240e,57,16,28,9,4940,28.07017543859649,7914.0,8165.39001,974.96,45976.0,8924.0,32839.0,5740.0,13137.0,3184.0,383.0,67.0,1124.0,277.0,5502.0,1004.0,6916.0,899.46,666.76,2756.9399999999996,1749.22,1281.3,1428.19,10275151.0,914.1400000000001,2788.7799999999997,3690.9800000000005,4455.9,2584.28,353.66999999999996,168.07,1429.0,3714.6600000000003,2307.62,1371.58,4949.73,2443.25,5354.459999999999,2039.4299999999998,4.0,10.0,True,7986.0,8287.80733,1002.26,46587.0,9283.0,32440.0,5880.0,14147.0,3403.0,387.0,68.0,1221.0,295.0,6370.0,938.0,6283.0,791.1199999999999,601.07,2431.8100000000004,1812.8500000000001,1464.33,1507.9,10701556.0,890.9799999999999,3176.7,3345.88,4505.709999999999,2602.04,305.82,189.60000000000002,1897.0,3659.63,2381.88,1372.09,4969.15,2443.5,5524.14,1889.44,10.0,4.0,,
50,6043145f91504896348eae38,ae38-g2-esports-vs-flyquest,1160102,2018-07-08T00:00:00Z,2,,5f35882d53fbbb5894b43088,1,best,5,3.0,,6020bc70f1e4807cc70023a5,0,0,0,0,0,0.0,,6020bc70f1e4807cc70023b9,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,6043145f91504896348eae67,ae67-fnatic-vs-team-secret,0400102,2017-10-29T00:00:00Z,2,"[{'_id': '6043146a91504896348eb53e', 'blue': 5, 'orange': 1, 'duration': 300, 'ballchasing': 'fce07317-4d38-4c32-8c7a-46c7456f277f'}, {'_id': '6043146a91504896348eb564', 'blue': 0, 'orange': 4, 'duration': 300, 'ballchasing': '7c04d771-16c0-40d0-ab04-f2b9692ba3c5'}, {'_id': '6043146a91504896348eb58f', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': 'ba7ce81d-3400-49c3-94c6-7ab72d1e88e8'}, {'_id': '6043146a91504896348eb590', 'blue': 3, 'orange': 0, 'duration': 300, 'ballchasing': '4a39de8a-8755-48e3-9b5a-037b148e611b'}, {'_id': '6043146a91504896348eb592', 'blue': 4, 'orange': 3, 'duration': 300, 'ballchasing': 'aca2ef8d-b1a5-4edd-b7c0-720a042e46f8'}]",5f35882d53fbbb5894b43078,0,best,7,4.0,True,6020bc70f1e4807cc70024a6,44,14,21,10,3920,31.818181818181817,1.0,6020bcd5f1e4807cc7006767,34,9,27,7,3800,26.47058823529412,5508.0,5780.77865,768.43,32382.0,7668.0,23782.0,5304.0,8600.0,2364.0,294.0,64.0,733.0,201.0,5457.0,1100.0,3760.0,529.6899999999999,633.3,1560.19,1136.8999999999999,1028.4099999999999,1418.6100000000001,7451742.0,650.6,2095.0699999999997,2509.51,3261.5299999999997,1771.9699999999998,221.72,138.45000000000002,1382.0,2531.0699999999997,1641.4599999999998,1082.66,3410.9900000000002,1843.6200000000003,3906.0600000000004,1349.19,9.0,7.0,,6256.0,6398.69484,716.96,35861.0,7655.0,24882.0,4525.0,10979.0,3130.0,283.0,51.0,931.0,274.0,3547.0,612.0,3700.0,700.37,344.28,1989.9800000000002,1266.1599999999999,789.02,1078.61,7670664.0,732.3100000000001,2220.68,2291.05,2877.3700000000003,2100.12,266.59000000000003,168.45999999999998,1549.0,2482.79,1648.75,1112.49,3350.2400000000002,1893.0300000000002,3594.3099999999995,1649.74,7.0,9.0,,
52,6043145f91504896348eae61,ae61-g2-esports-vs-vendetta,0190202,2016-09-15T00:00:00Z,2,"[{'_id': '6043146a91504896348eb593', 'blue': 1, 'orange': 6, 'duration': 300}, {'_id': '6043146a91504896348eb5b4', 'blue': 4, 'orange': 2, 'duration': 300}, {'_id': '6043146a91504896348eb5b7', 'blue': 3, 'orange': 4, 'duration': 300}, {'_id': '6043146a91504896348eb5ba', 'blue': 1, 'orange': 4, 'duration': 300}]",5f35882d53fbbb5894b4303b,1,best,5,1.0,,6020bc70f1e4807cc70023a5,41,9,20,5,3225,21.951219512195124,3.0,6020bc70f1e4807cc7002408,45,16,23,13,4400,35.55555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,6043145f91504896348eae57,ae57-ghost-gaming-vs-flyquest,0040202,2017-10-14T00:00:00Z,2,"[{'_id': '6043146a91504896348eb595', 'blue': 2, 'orange': 1, 'duration': 300, 'ballchasing': '8a2d72c5-84f8-445d-ad3b-1d1a8f3e33fc'}, {'_id': '6043146a91504896348eb5b6', 'blue': 2, 'orange': 1, 'duration': 518, 'ballchasing': '809470e8-a845-459e-8049-1ec0ee97134b'}, {'_id': '6043146a91504896348eb5b9', 'blue': 4, 'orange': 2, 'duration': 300, 'ballchasing': 'ac83aa92-fe3a-4554-bf82-661f493e8e5e'}, {'_id': '6043146a91504896348eb5bc', 'blue': 3, 'orange': 2, 'duration': 300, 'ballchasing': '2c276fb3-392b-4d6a-9d78-52508cdf4ac6'}]",5f35882d53fbbb5894b4305f,2,best,7,4.0,True,6020bc70f1e4807cc70023fd,39,11,16,7,3375,28.205128205128204,,6020bc70f1e4807cc70023b9,34,6,19,5,2920,17.647058823529413,4981.0,5127.32293,626.7,32851.0,6763.0,23591.0,4429.0,9260.0,2334.0,294.0,58.0,797.0,210.0,5594.0,1413.0,4890.0,461.24,419.70000000000005,1499.6299999999999,1047.44,1008.4300000000001,1102.53,7007344.0,698.8100000000001,1979.3799999999997,2073.8399999999997,2877.1899999999996,1675.22,199.59,111.16,1126.0,2327.83,1416.74,1007.44,3077.48,1673.9,3468.55,1283.48,17.0,12.0,,4527.0,4631.89521,542.18,29509.0,5717.0,21104.0,3493.0,8405.0,2224.0,251.0,41.0,712.0,190.0,4030.0,630.0,4933.0,643.78,371.98,1774.52,1070.72,752.65,1004.37,6811211.0,582.95,1960.48,2191.72,2799.93,1731.13,204.04,109.11,933.0,2440.15,1433.34,861.63,3214.1400000000003,1520.6200000000001,3454.5299999999997,1280.59,12.0,17.0,,
